,id_mutation,date_mutation,nature_mutation,valeur_fonciere,code_commune,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,nature_culture,surface_terrain
321550,2022-430109,2022-03-30,Vente,450000.0,34172,Montpellier,Maison,85.0,5.0,sols,361.0
321620,2022-430137,2022-03-25,Vente,228700.0,34172,Montpellier,Maison,54.0,3.0,,
321630,2022-430143,2022-03-17,Vente,290000.0,34172,Montpellier,Maison,86.0,4.0,,
321658,2022-430155,2022-04-05,Vente,676000.0,34172,Montpellier,Maison,108.0,4.0,sols,280.0
321678,2022-430164,2022-03-29,Vente,665850.0,34172,Montpellier,Maison,110.0,4.0,sols,277.0
321790,2022-430219,2022-03-14,Vente,361850.0,34172,Montpellier,Maison,108.0,4.0,,
321866,2022-430250,2022-03-24,Vente,395090.0,34172,Montpellier,Maison,96.0,4.0,sols,310.0
321908,2022-430270,2022-02-21,Vente,379700.0,34172,Montpellier,Maison,88.0,4.0,sols,220.0
321938,2022-430285,2022-04-04,Vente,180000.0,34172,Montpellier,Maison,40.0,3.0,sols,204.0
322092,2022-430356,2022-03-24,Vente,315000.0,34172,Montpellier,Maison,98.0,4.0,sols,91.0
322093,2022-430356,2022-03-24,Vente,315000.0,34172,Montpellier,Maison,18.0,1.0,sols,43.0
322235,2022-430414,2022-03-24,Vente,505000.0,34172,Montpellier,Maison,159.0,6.0,sols,603.0
322246,2022-430420,2022-03-30,Vente,424080.0,34172,Montpellier,Maison,77.0,5.0,sols,440.0
322267,2022-430427,2022-04-06,Vente,758000.0,34172,Montpellier,Maison,164.0,5.0,sols,520.0
322268,2022-430427,2022-04-06,Vente,758000.0,34172,Montpellier,Maison,164.0,5.0,sols,500.0
322427,2022-430438,2022-03-30,Vente,404220.0,34172,Montpellier,Maison,85.0,4.0,,
322539,2022-430465,2022-04-05,Vente,478200.0,34172,Montpellier,Maison,120.0,4.0,sols,82.0
322551,2022-430472,2022-04-07,Vente,327000.0,34172,Montpellier,Maison,68.0,3.0,sols,272.0
322690,2022-430506,2022-04-11,Vente,339000.0,34172,Montpellier,Maison,77.0,4.0,sols,235.0
322724,2022-430520,2022-04-14,Vente,305000.0,34172,Montpellier,Maison,120.0,5.0,sols,373.0
322830,2022-430565,2022-03-25,Vente,200000.0,34172,Montpellier,Maison,115.0,5.0,sols,243.0
323121,2022-430680,2022-04-04,Vente,120288.0,34172,Montpellier,Maison,105.0,4.0,,
323153,2022-430696,2022-04-08,Vente,330000.0,34172,Montpellier,Maison,54.0,3.0,sols,222.0
323245,2022-430737,2022-04-14,Vente,276690.0,34172,Montpellier,Maison,100.0,5.0,,
323287,2022-430760,2022-04-15,Vente,330000.0,34172,Montpellier,Maison,140.0,5.0,sols,146.0
323336,2022-430786,2022-03-29,Vente,380000.0,34172,Montpellier,Maison,70.0,3.0,sols,81.0
323357,2022-430797,2022-04-12,Vente,230000.0,34172,Montpellier,Maison,85.0,4.0,sols,172.0
323404,2022-430819,2022-04-01,Vente,838700.0,34172,Montpellier,Maison,200.0,6.0,sols,796.0
323749,2022-430977,2022-04-29,Vente,334000.0,34172,Montpellier,Maison,82.0,5.0,sols,116.0
323940,2022-431071,2022-04-12,Vente,420000.0,34172,Montpellier,Maison,94.0,4.0,sols,252.0
323941,2022-431072,2022-04-05,Vente,286800.0,34172,Montpellier,Maison,83.0,4.0,,
324059,2022-431131,2022-04-12,Vente,272450.0,34172,Montpellier,Maison,77.0,4.0,sols,197.0
324070,2022-431138,2022-04-12,Vente,1200000.0,34172,Montpellier,Maison,90.0,3.0,jardins,4681.0
324179,2022-431163,2022-04-25,Vente,1531100.0,34172,Montpellier,Maison,164.0,6.0,sols,234.0
324196,2022-431170,2022-04-22,Vente,450000.0,34172,Montpellier,Maison,127.0,5.0,sols,152.0
324247,2022-431195,2022-04-21,Vente,623030.0,34172,Montpellier,Maison,100.0,6.0,sols,800.0
324278,2022-431210,2022-04-14,Vente,118900.0,34172,Montpellier,Maison,54.0,3.0,sols,35.0
324351,2022-431228,2022-05-04,Vente,645000.0,34172,Montpellier,Maison,98.0,6.0,sols,316.0
324362,2022-431234,2022-04-12,Vente,877001.5,34172,Montpellier,Maison,245.0,5.0,terrains d'agrément,1436.0
324363,2022-431234,2022-04-12,Vente,877001.5,34172,Montpellier,Maison,245.0,5.0,sols,500.0
324425,2022-431262,2022-04-26,Vente,455000.0,34172,Montpellier,Maison,85.0,5.0,sols,410.0
324526,2022-431289,2022-04-25,Vente,61176.0,34172,Montpellier,Maison,151.0,5.0,sols,370.0
324596,2022-431322,2022-04-11,Vente,268000.0,34172,Montpellier,Maison,131.0,6.0,sols,232.0
324657,2022-431348,2022-04-25,Vente,801000.0,34172,Montpellier,Maison,135.0,5.0,sols,940.0
324702,2022-431369,2022-04-20,Vente,260000.0,34172,Montpellier,Maison,120.0,5.0,sols,255.0
324747,2022-431390,2022-04-27,Vente,1250000.0,34172,Montpellier,Maison,334.0,10.0,terrains d'agrément,2165.0
324749,2022-431390,2022-04-27,Vente,1250000.0,34172,Montpellier,Maison,334.0,10.0,sols,1027.0
324761,2022-431392,2022-04-28,Vente,659800.0,34172,Montpellier,Maison,82.0,5.0,sols,329.0
324763,2022-431392,2022-04-28,Vente,659800.0,34172,Montpellier,Maison,82.0,5.0,sols,338.0
324897,2022-431457,2022-05-04,Vente,315000.0,34172,Montpellier,Maison,134.0,8.0,sols,276.0
325079,2022-431547,2022-04-22,Vente,535000.0,34172,Montpellier,Maison,110.0,4.0,sols,615.0
325107,2022-431559,2022-04-19,Vente,482000.0,34172,Montpellier,Maison,98.0,3.0,sols,400.0
325213,2022-431607,2022-04-22,Vente,269616.0,34172,Montpellier,Maison,105.0,5.0,,
325249,2022-431620,2022-05-02,Vente,250000.0,34172,Montpellier,Maison,75.0,4.0,sols,336.0
325471,2022-431729,2022-05-02,Vente,292000.0,34172,Montpellier,Maison,82.0,4.0,sols,236.0
325525,2022-431759,2022-05-12,Vente,24993.5,34172,Montpellier,Maison,151.0,5.0,sols,370.0
325526,2022-431760,2022-05-11,Vente,473100.0,34172,Montpellier,Maison,110.0,4.0,sols,321.0
325530,2022-431762,2022-04-26,Vente,316000.0,34172,Montpellier,Maison,85.0,4.0,,
325653,2022-431816,2022-05-11,Vente,296450.0,34172,Montpellier,Maison,104.0,4.0,sols,248.0
325661,2022-431821,2022-05-05,Vente,950000.0,34172,Montpellier,Maison,238.0,10.0,sols,194.0
325954,2022-431957,2022-05-18,Vente,250000.0,34172,Montpellier,Maison,64.0,3.0,,
326054,2022-432001,2022-05-23,Vente,211000.0,34172,Montpellier,Maison,86.0,4.0,,
326059,2022-432005,2022-05-20,Vente,190000.0,34172,Montpellier,Maison,110.0,4.0,sols,460.0
326080,2022-432014,2022-05-13,Vente,464850.0,34172,Montpellier,Maison,84.0,4.0,sols,257.0
326115,2022-432031,2022-04-26,Vente,635000.0,34172,Montpellier,Maison,150.0,5.0,sols,467.0
326120,2022-432033,2022-05-19,Vente,350000.0,34172,Montpellier,Maison,70.0,3.0,sols,285.0
326207,2022-432073,2022-05-24,Vente,377500.0,34172,Montpellier,Maison,88.0,5.0,,
326218,2022-432080,2022-05-04,Vente,520000.0,34172,Montpellier,Maison,92.0,4.0,sols,298.0
326233,2022-432087,2022-04-29,Vente,336220.0,34172,Montpellier,Maison,140.0,5.0,sols,233.0
326375,2022-432154,2022-05-06,Vente,337460.0,34172,Montpellier,Maison,66.0,4.0,sols,259.0
326388,2022-432162,2022-05-04,Vente,434800.0,34172,Montpellier,Maison,118.0,5.0,sols,434.0
326501,2022-432212,2022-05-18,Vente,350000.0,34172,Montpellier,Maison,64.0,3.0,sols,718.0
326581,2022-432248,2022-05-05,Vente,216150.0,34172,Montpellier,Maison,65.0,3.0,sols,150.0
326628,2022-432271,2022-05-25,Vente,930000.0,34172,Montpellier,Maison,187.0,5.0,sols,595.0
326714,2022-432303,2022-05-17,Vente,301600.0,34172,Montpellier,Maison,66.0,4.0,sols,350.0
326718,2022-432306,2022-05-09,Vente,355300.0,34172,Montpellier,Maison,46.0,3.0,sols,75.0
326790,2022-432341,2022-05-24,Vente,180000.0,34172,Montpellier,Maison,105.0,5.0,,
326803,2022-432348,2022-05-23,Vente,233050.0,34172,Montpellier,Maison,94.0,4.0,sols,239.0
326885,2022-432388,2022-05-12,Vente,520000.0,34172,Montpellier,Maison,100.0,4.0,sols,270.0
327096,2022-432439,2022-05-12,Vente,325000.0,34172,Montpellier,Maison,138.0,5.0,,
327218,2022-432498,2022-05-11,Vente,2070345.0,34172,Montpellier,Maison,140.0,5.0,sols,218.0
327238,2022-432504,2022-06-03,Vente,796000.0,34172,Montpellier,Maison,102.0,6.0,sols,1078.0
327264,2022-432516,2022-06-03,Vente,307950.0,34172,Montpellier,Maison,87.0,4.0,sols,159.0
327273,2022-432520,2022-05-17,Vente,530000.0,34172,Montpellier,Maison,126.0,6.0,sols,650.0
327366,2022-432570,2022-05-19,Vente,420000.0,34172,Montpellier,Maison,120.0,5.0,sols,360.0
327397,2022-432585,2022-05-20,Vente,305000.0,34172,Montpellier,Maison,59.0,3.0,sols,295.0
327467,2022-432617,2022-05-31,Vente,300000.0,34172,Montpellier,Maison,61.0,3.0,sols,474.0
327470,2022-432619,2022-05-25,Vente,508859.25,34172,Montpellier,Maison,93.0,3.0,sols,57.0
327508,2022-432637,2022-05-31,Vente,347050.0,34172,Montpellier,Maison,32.0,2.0,sols,57.0
327586,2022-432672,2022-05-25,Vente,390000.0,34172,Montpellier,Maison,132.0,6.0,sols,526.0
327600,2022-432680,2022-06-08,Vente,235000.0,34172,Montpellier,Maison,97.0,5.0,sols,141.0
327621,2022-432688,2022-05-30,Vente,217000.0,34172,Montpellier,Maison,83.0,4.0,sols,210.0
327637,2022-432697,2022-05-25,Vente,481550.0,34172,Montpellier,Maison,115.0,5.0,sols,608.0
327701,2022-432727,2022-06-07,Vente,395000.0,34172,Montpellier,Maison,98.0,4.0,sols,264.0
327710,2022-432732,2022-06-10,Vente,415000.0,34172,Montpellier,Maison,88.0,4.0,sols,226.0
327714,2022-432733,2022-06-07,Vente,808000.0,34172,Montpellier,Maison,110.0,4.0,sols,423.0
327906,2022-432795,2022-05-23,Vente,726432.0,34172,Montpellier,Maison,174.0,5.0,sols,500.0
327908,2022-432795,2022-05-23,Vente,726432.0,34172,Montpellier,Maison,174.0,5.0,terrains d'agrément,919.0
327959,2022-432816,2022-05-30,Vente,471380.0,34172,Montpellier,Maison,115.0,5.0,sols,265.0
327995,2022-432837,2022-05-19,Vente,174500.0,34172,Montpellier,Maison,50.0,2.0,sols,97.0
328026,2022-432849,2022-05-25,Vente,123080.0,34172,Montpellier,Maison,200.0,8.0,sols,715.0
328129,2022-432890,2022-05-23,Vente,305000.0,34172,Montpellier,Maison,89.0,4.0,,
328200,2022-432925,2022-06-08,Vente,444000.0,34172,Montpellier,Maison,100.0,4.0,sols,332.0
328235,2022-432943,2022-06-02,Vente,240000.0,34172,Montpellier,Maison,64.0,3.0,,
328348,2022-433000,2022-06-09,Vente,870000.0,34172,Montpellier,Maison,180.0,4.0,sols,223.0
328377,2022-433013,2022-06-13,Vente,617980.0,34172,Montpellier,Maison,130.0,5.0,sols,268.0
328550,2022-433099,2022-06-17,Vente,733410.0,34172,Montpellier,Maison,195.0,6.0,sols,827.0
328589,2022-433117,2022-05-31,Vente,982800.0,34172,Montpellier,Maison,185.0,4.0,sols,1000.0
328591,2022-433117,2022-05-31,Vente,982800.0,34172,Montpellier,Maison,185.0,4.0,terrains d'agrément,432.0
328721,2022-433177,2022-06-08,Vente,180000.0,34172,Montpellier,Maison,102.0,4.0,sols,398.0
328860,2022-433241,2022-06-24,Vente,1300000.0,34172,Montpellier,Maison,158.0,6.0,sols,1746.0
328931,2022-433275,2022-06-03,Vente,234500.0,34172,Montpellier,Maison,60.0,3.0,sols,101.0
329021,2022-433319,2022-06-03,Vente,335000.0,34172,Montpellier,Maison,125.0,6.0,sols,236.0
329053,2022-433336,2022-06-22,Vente,369350.0,34172,Montpellier,Maison,82.0,4.0,sols,140.0
329108,2022-433364,2022-06-24,Vente,377265.0,34172,Montpellier,Maison,90.0,6.0,sols,316.0
329167,2022-433397,2022-06-13,Vente,300000.0,34172,Montpellier,Maison,89.0,4.0,,
329182,2022-433407,2022-06-15,Vente,410000.0,34172,Montpellier,Maison,100.0,4.0,sols,415.0
329196,2022-433414,2022-06-16,Vente,453850.0,34172,Montpellier,Maison,86.0,4.0,sols,488.0
329201,2022-433416,2022-06-17,Vente,383400.0,34172,Montpellier,Maison,45.0,2.0,,
329228,2022-433432,2022-06-13,Vente,478000.0,34172,Montpellier,Maison,126.0,6.0,,
329302,2022-433462,2022-05-31,Vente,365715.0,34172,Montpellier,Maison,97.0,5.0,sols,234.0
329361,2022-433491,2022-06-27,Vente,535000.0,34172,Montpellier,Maison,135.0,6.0,sols,634.0
329366,2022-433494,2022-06-03,Vente,758446.0,34172,Montpellier,Maison,148.0,5.0,sols,144.0
329383,2022-433503,2022-06-09,Vente,323000.0,34172,Montpellier,Maison,100.0,4.0,,
329463,2022-433542,2022-06-28,Vente,540690.0,34172,Montpellier,Maison,138.0,4.0,sols,489.0
329484,2022-433553,2022-06-15,Vente,402000.0,34172,Montpellier,Maison,135.0,4.0,sols,88.0
329496,2022-433560,2022-06-10,Vente,620000.0,34172,Montpellier,Maison,120.0,5.0,sols,477.0
329540,2022-433571,2022-06-02,Vente,305000.0,34172,Montpellier,Maison,118.0,5.0,sols,348.0
329604,2022-433599,2022-06-27,Vente,614420.0,34172,Montpellier,Maison,81.0,4.0,sols,226.0
329667,2022-433630,2022-06-23,Vente,260000.0,34172,Montpellier,Maison,105.0,5.0,,
329678,2022-433636,2022-06-27,Vente,277600.0,34172,Montpellier,Maison,81.0,5.0,sols,249.0
329743,2022-433661,2022-06-30,Vente,490340.0,34172,Montpellier,Maison,127.0,6.0,sols,479.0
329749,2022-433665,2022-06-30,Vente,530000.0,34172,Montpellier,Maison,160.0,5.0,sols,554.0
329770,2022-433674,2022-06-23,Vente,551250.0,34172,Montpellier,Maison,100.0,3.0,sols,568.0
329788,2022-433684,2022-07-04,Vente,325000.0,34172,Montpellier,Maison,96.0,3.0,sols,344.0
329808,2022-433694,2022-06-29,Vente,225000.0,34172,Montpellier,Maison,78.0,4.0,,
329955,2022-433752,2022-06-21,Vente,319600.0,34172,Montpellier,Maison,104.0,7.0,sols,85.0
330014,2022-433780,2022-06-17,Vente,265000.0,34172,Montpellier,Maison,67.0,4.0,,
330127,2022-433828,2022-06-10,Vente,600000.0,34172,Montpellier,Maison,117.0,5.0,sols,1463.0
330134,2022-433833,2022-06-30,Vente,282980.0,34172,Montpellier,Maison,74.0,5.0,,
330176,2022-433853,2022-06-16,Vente,672000.0,34172,Montpellier,Maison,223.0,8.0,terrains d'agrément,572.0
330177,2022-433853,2022-06-16,Vente,672000.0,34172,Montpellier,Maison,223.0,8.0,sols,500.0
330286,2022-433893,2022-06-15,Vente,391716.0,34172,Montpellier,Maison,90.0,4.0,sols,270.0
330341,2022-433923,2022-06-09,Vente,480000.0,34172,Montpellier,Maison,85.0,5.0,sols,514.0
330420,2022-433955,2022-06-28,Vente,172820.0,34172,Montpellier,Maison,54.0,3.0,sols,34.0
330421,2022-433956,2022-07-07,Vente,419500.0,34172,Montpellier,Maison,61.0,3.0,sols,114.0
330439,2022-433967,2022-07-08,Vente,438000.0,34172,Montpellier,Maison,160.0,6.0,sols,229.0
330474,2022-433984,2022-06-20,Vente,225000.0,34172,Montpellier,Maison,57.0,3.0,sols,81.0
330588,2022-434041,2022-06-17,Vente,226000.0,34172,Montpellier,Maison,81.0,4.0,sols,270.0
330632,2022-434066,2022-06-30,Vente,409000.0,34172,Montpellier,Maison,89.0,4.0,sols,197.0
330697,2022-434097,2022-06-27,Vente,468100.0,34172,Montpellier,Maison,150.0,4.0,sols,313.0
330702,2022-434099,2022-07-12,Vente,703679.0,34172,Montpellier,Maison,170.0,6.0,sols,1466.0
330727,2022-434113,2022-06-20,Vente,340100.0,34172,Montpellier,Maison,85.0,4.0,sols,232.0
330735,2022-434118,2022-06-27,Vente,782230.0,34172,Montpellier,Maison,123.0,4.0,,
330741,2022-434121,2022-07-05,Vente,309600.0,34172,Montpellier,Maison,81.0,4.0,sols,150.0
330809,2022-434151,2022-07-07,Vente,260000.0,34172,Montpellier,Maison,96.0,5.0,,
330841,2022-434166,2022-07-11,Vente,281000.0,34172,Montpellier,Maison,62.0,3.0,,
330878,2022-434189,2022-07-01,Vente,430000.0,34172,Montpellier,Maison,84.0,4.0,,
330917,2022-434209,2022-07-01,Vente,1035000.0,34172,Montpellier,Maison,150.0,7.0,terrains d'agrément,3040.0
330918,2022-434209,2022-07-01,Vente,1035000.0,34172,Montpellier,Maison,150.0,7.0,sols,318.0
330921,2022-434210,2022-06-23,Vente,513850.0,34172,Montpellier,Maison,100.0,5.0,sols,364.0
330948,2022-434226,2022-07-13,Vente,630000.0,34172,Montpellier,Maison,126.0,5.0,terrains d'agrément,709.0
330950,2022-434226,2022-07-13,Vente,630000.0,34172,Montpellier,Maison,126.0,5.0,sols,500.0
330981,2022-434239,2022-06-29,Vente,365000.0,34172,Montpellier,Maison,100.0,4.0,terrains d'agrément,246.0
330982,2022-434239,2022-06-29,Vente,365000.0,34172,Montpellier,Maison,100.0,4.0,sols,500.0
331000,2022-434244,2022-06-27,Vente,295000.0,34172,Montpellier,Maison,79.0,3.0,sols,60.0
331009,2022-434250,2022-06-27,Vente,142250.0,34172,Montpellier,Maison,68.0,3.0,sols,77.0
331012,2022-434252,2022-07-08,Vente,224000.0,34172,Montpellier,Maison,88.0,4.0,sols,195.0
331013,2022-434253,2022-06-30,Vente,408500.0,34172,Montpellier,Maison,92.0,5.0,sols,610.0
331014,2022-434254,2022-06-22,Vente,440210.0,34172,Montpellier,Maison,110.0,5.0,sols,98.0
331049,2022-434270,2022-06-27,Vente,579000.0,34172,Montpellier,Maison,97.0,3.0,sols,1030.0
331096,2022-434290,2022-07-07,Vente,414750.0,34172,Montpellier,Maison,90.0,3.0,sols,70.0
331127,2022-434306,2022-07-11,Vente,445000.0,34172,Montpellier,Maison,65.0,4.0,sols,306.0
331130,2022-434307,2022-07-05,Vente,280550.0,34172,Montpellier,Maison,92.0,4.0,sols,136.0
331188,2022-434333,2022-06-29,Vente,214000.0,34172,Montpellier,Maison,68.0,3.0,sols,116.0
331194,2022-434336,2022-07-04,Vente,387680.0,34172,Montpellier,Maison,91.0,4.0,sols,375.0
331263,2022-434368,2022-07-08,Vente,423150.0,34172,Montpellier,Maison,81.0,5.0,sols,414.0
331344,2022-434403,2022-07-08,Vente,417250.0,34172,Montpellier,Maison,90.0,5.0,sols,454.0
331383,2022-434419,2022-07-13,Vente,550000.0,34172,Montpellier,Maison,204.0,6.0,sols,414.0
331404,2022-434429,2022-07-05,Vente,827000.0,34172,Montpellier,Maison,106.0,5.0,sols,500.0
331405,2022-434429,2022-07-05,Vente,827000.0,34172,Montpellier,Maison,106.0,5.0,terrains d'agrément,874.0
331475,2022-434465,2022-06-28,Vente,211600.0,34172,Montpellier,Maison,59.0,3.0,,
331554,2022-434504,2022-06-30,Vente,1485000.0,34172,Montpellier,Maison,160.0,4.0,terrains d'agrément,2116.0
331555,2022-434504,2022-06-30,Vente,1485000.0,34172,Montpellier,Maison,160.0,4.0,sols,1000.0
331589,2022-434521,2022-06-28,Vente,335000.0,34172,Montpellier,Maison,90.0,4.0,,
331915,2022-434565,2022-07-07,Vente,453030.0,34172,Montpellier,Maison,114.0,5.0,sols,600.0
331952,2022-434581,2022-07-12,Vente,239800.0,34172,Montpellier,Maison,80.0,4.0,sols,90.0
331955,2022-434583,2022-07-13,Vente,383500.0,34172,Montpellier,Maison,122.0,5.0,sols,164.0
331996,2022-434602,2022-06-28,Vente,1020700.0,34172,Montpellier,Maison,182.0,6.0,sols,917.0
332010,2022-434609,2022-06-29,Vente,230000.0,34172,Montpellier,Maison,70.0,3.0,,
332025,2022-434616,2022-06-30,Vente,298000.0,34172,Montpellier,Maison,67.0,3.0,,
332056,2022-434632,2022-07-12,Vente,790000.0,34172,Montpellier,Maison,142.0,6.0,,
332059,2022-434633,2022-07-12,Vente,1164170.0,34172,Montpellier,Maison,270.0,8.0,sols,711.0
332255,2022-434717,2022-07-13,Vente,1020000.0,34172,Montpellier,Maison,214.0,4.0,sols,352.0
332365,2022-434765,2022-07-11,Vente,173530.0,34172,Montpellier,Maison,81.0,4.0,sols,110.0
332372,2022-434770,2022-06-30,Vente,397660.0,34172,Montpellier,Maison,107.0,5.0,sols,293.0
332395,2022-434779,2022-07-25,Vente,340000.0,34172,Montpellier,Maison,98.0,4.0,sols,483.0
332423,2022-434793,2022-07-04,Vente,516738.0,34172,Montpellier,Maison,65.0,4.0,sols,375.0
332482,2022-434822,2022-07-12,Vente,381100.0,34172,Montpellier,Maison,99.0,4.0,sols,176.0
332562,2022-434855,2022-07-25,Vente,915500.0,34172,Montpellier,Maison,214.0,5.0,sols,897.0
332565,2022-434857,2022-07-20,Vente,327000.0,34172,Montpellier,Maison,75.0,4.0,,
332606,2022-434879,2022-07-29,Vente,272900.0,34172,Montpellier,Maison,70.0,3.0,sols,94.0
332614,2022-434882,2022-07-06,Vente,414390.0,34172,Montpellier,Maison,68.0,4.0,sols,389.0
332698,2022-434923,2022-07-12,Vente,235000.0,34172,Montpellier,Maison,57.0,4.0,sols,56.0
332778,2022-434958,2022-07-13,Vente,210000.0,34172,Montpellier,Maison,86.0,4.0,,
332858,2022-434997,2022-07-13,Vente,407400.0,34172,Montpellier,Maison,105.0,5.0,sols,228.0
332891,2022-435013,2022-07-12,Vente,525000.0,34172,Montpellier,Maison,92.0,3.0,sols,576.0
332948,2022-435040,2022-07-29,Vente,357000.0,34172,Montpellier,Maison,72.0,2.0,sols,111.0
332976,2022-435059,2022-07-22,Vente,1660000.0,34172,Montpellier,Maison,302.0,9.0,sols,1317.0
333086,2022-435109,2022-07-27,Vente,698740.0,34172,Montpellier,Maison,125.0,8.0,sols,444.0
333225,2022-435169,2022-07-27,Vente,354500.0,34172,Montpellier,Maison,83.0,4.0,sols,316.0
333271,2022-435194,2022-07-29,Vente,534747.0,34172,Montpellier,Maison,77.0,3.0,sols,238.0
333283,2022-435200,2022-07-29,Vente,323200.0,34172,Montpellier,Maison,70.0,5.0,sols,376.0
333286,2022-435202,2022-07-28,Vente,235000.0,34172,Montpellier,Maison,61.0,3.0,,
333301,2022-435210,2022-07-29,Vente,550000.0,34172,Montpellier,Maison,128.0,4.0,sols,247.0
333369,2022-435239,2022-07-27,Vente,1069225.1,34172,Montpellier,Maison,68.0,3.0,sols,452.0
333382,2022-435248,2022-08-05,Vente,645026.0,34172,Montpellier,Maison,100.0,5.0,,
333479,2022-435295,2022-07-20,Vente,398450.0,34172,Montpellier,Maison,95.0,4.0,sols,218.0
333507,2022-435312,2022-07-29,Vente,295000.0,34172,Montpellier,Maison,88.0,4.0,,
333566,2022-435335,2022-07-26,Vente,275000.0,34172,Montpellier,Maison,99.0,6.0,sols,130.0
333584,2022-435345,2022-07-12,Vente,654550.0,34172,Montpellier,Maison,96.0,4.0,sols,178.0
333655,2022-435381,2022-07-20,Vente,493500.0,34172,Montpellier,Maison,130.0,4.0,sols,500.0
333656,2022-435381,2022-07-20,Vente,493500.0,34172,Montpellier,Maison,130.0,4.0,terrains d'agrément,114.0
333716,2022-435409,2022-08-02,Vente,361400.0,34172,Montpellier,Maison,96.0,4.0,sols,493.0
333723,2022-435412,2022-08-03,Vente,397550.0,34172,Montpellier,Maison,80.0,4.0,,
333774,2022-435437,2022-07-26,Vente,520000.0,34172,Montpellier,Maison,67.0,3.0,sols,100.0
333821,2022-435466,2022-08-08,Vente,333000.0,34172,Montpellier,Maison,99.0,6.0,sols,107.0
333846,2022-435476,2022-08-10,Vente,393000.0,34172,Montpellier,Maison,113.0,4.0,sols,512.0
333877,2022-435488,2022-08-08,Vente,379650.0,34172,Montpellier,Maison,76.0,4.0,,
333880,2022-435490,2022-08-02,Vente,203560.0,34172,Montpellier,Maison,68.0,3.0,sols,330.0
334024,2022-435550,2022-07-28,Vente,583000.0,34172,Montpellier,Maison,147.0,5.0,sols,577.0
334043,2022-435559,2022-08-04,Vente,255000.0,34172,Montpellier,Maison,78.0,5.0,,
334058,2022-435567,2022-07-29,Vente,315000.0,34172,Montpellier,Maison,74.0,3.0,,
334089,2022-435580,2022-08-03,Vente,366700.0,34172,Montpellier,Maison,74.0,4.0,sols,534.0
334121,2022-435592,2022-07-26,Vente,770000.0,34172,Montpellier,Maison,111.0,4.0,,
334122,2022-435592,2022-07-26,Vente,770000.0,34172,Montpellier,Maison,147.0,4.0,,
334195,2022-435626,2022-07-21,Vente,635000.0,34172,Montpellier,Maison,150.0,5.0,sols,226.0
334206,2022-435632,2022-07-28,Vente,1097800.0,34172,Montpellier,Maison,130.0,7.0,sols,492.0
